layer triggercelleta triggercellphi triggercellieta triggercelliphi
47.0 -1.9245474338531494 -2.770709991455078 -8 136
47.0 -1.8810943365097046 -2.770709991455078 -9 136
47.0 -1.837656855583191 -2.770709991455078 -10 136
47.0 -1.794236183166504 -2.770709991455078 -11 136
47.0 -1.7508337497711182 -2.770709991455078 -12 136
47.0 -1.7074508666992188 -2.770709991455078 -13 136
47.0 -1.664089322090149 -2.770709991455078 -14 136
47.0 -1.620750904083252 -2.770709991455078 -15 136
47.0 -1.5774370431900024 -2.770709991455078 -16 136
47.0 -1.5341495275497437 -2.770709991455078 -17 136
47.0 -1.490890622138977 -2.770709991455078 -18 136
47.0 -1.447662115097046 -2.770709991455078 -19 136
47.0 -1.4153404235839844 -2.770709991455078 -20 136
47.0 -2.2290663719177246 -2.727076768875122 -1 135
47.0 -2.185532808303833 -2.727076768875122 -2 135
47.0 -2.1420083045959473 -2.727076768875122 -3 135
47.0 -2.0984933376312256 -2.727076768875122 -4 135
47.0 -2.0549888610839844 -2.727076768875122 -5 135
47.0 -2.01149582862854 -2.727076768875122 -6 135
47.0 -1.9680148363113403 -2.727076768875122 -7 135
47.0 -1.9245474338531494 -2.727076768875122 -8 135
47.0 -1.8810943365097046 -2.727076768875122 -9 135
47.0 -1.837656855583191 -2.727076768875122 -10 135
47.0 -1.7942360639572144 -2.727076768875122 -11 135
47.0 -1.7508337497711182 -2.727076768875122 -12 135
47.0 -1.7074509859085083 -2.727076768875122 -13 135
47.0 -1.6640894412994385 -2.727076768875122 -14 135
47.0 -1.620750904083252 -2.727076768875122 -15 135
47.0 -1.577436923980713 -2.727076768875122 -16 135
47.0 -1.534149408340454 -2.727076768875122 -17 135
47.0 -1.490890622138977 -2.727076768875122 -18 135
47.0 -1.4476622343063354 -2.727076768875122 -19 135
47.0 -1.4153404235839844 -2.727076768875122 -20 135
47.0 -2.2290663719177246 -2.683443546295166 -1 134
47.0 -2.185532808303833 -2.683443546295166 -2 134
47.0 -2.1420083045959473 -2.683443546295166 -3 134
47.0 -2.0984933376312256 -2.683443546295166 -4 134
47.0 -2.0549888610839844 -2.683443546295166 -5 134
47.0 -2.01149582862854 -2.683443546295166 -6 134
47.0 -1.9680148363113403 -2.683443546295166 -7 134
47.0 -1.9245474338531494 -2.683443546295166 -8 134
47.0 -1.8810943365097046 -2.683443546295166 -9 134
47.0 -1.837656855583191 -2.683443546295166 -10 134
47.0 -1.794236183166504 -2.683443546295166 -11 134
47.0 -1.7508337497711182 -2.683443546295166 -12 134
47.0 -1.7074509859085083 -2.683443546295166 -13 134
47.0 -1.6640894412994385 -2.683443546295166 -14 134
47.0 -1.620750904083252 -2.683443546295166 -15 134
47.0 -1.577436923980713 -2.683443546295166 -16 134
47.0 -1.5341495275497437 -2.683443546295166 -17 134
47.0 -1.4908905029296875 -2.683443546295166 -18 134
47.0 -1.447662115097046 -2.683443546295166 -19 134
47.0 -1.415340542793274 -2.683443546295166 -20 134
47.0 -2.2290663719177246 -2.63981032371521 -1 133
47.0 -2.185532808303833 -2.63981032371521 -2 133
47.0 -2.1420083045959473 -2.63981032371521 -3 133
47.0 -2.0984933376312256 -2.63981032371521 -4 133
47.0 -2.0549888610839844 -2.63981032371521 -5 133
47.0 -2.01149582862854 -2.63981032371521 -6 133
47.0 -1.9680148363113403 -2.63981032371521 -7 133
47.0 -1.9245474338531494 -2.63981032371521 -8 133
47.0 -1.8810943365097046 -2.63981032371521 -9 133
47.0 -1.837656855583191 -2.63981032371521 -10 133
47.0 -1.7942360639572144 -2.63981032371521 -11 133
47.0 -1.7508337497711182 -2.63981032371521 -12 133
47.0 -1.7074508666992188 -2.63981032371521 -13 133
47.0 -1.6640894412994385 -2.63981032371521 -14 133
47.0 -1.620750904083252 -2.63981032371521 -15 133
47.0 -1.5774370431900024 -2.63981032371521 -16 133
47.0 -1.5341495275497437 -2.63981032371521 -17 133
47.0 -1.4908905029296875 -2.63981032371521 -18 133
47.0 -1.447662115097046 -2.63981032371521 -19 133
47.0 -1.4153404235839844 -2.63981032371521 -20 133
47.0 -2.2290661334991455 -2.596177101135254 -1 132
47.0 -2.185532808303833 -2.596177101135254 -2 132
47.0 -2.1420083045959473 -2.596177101135254 -3 132
47.0 -2.0984933376312256 -2.596177101135254 -4 132
47.0 -2.0549888610839844 -2.596177101135254 -5 132
47.0 -2.01149582862854 -2.596177101135254 -6 132
47.0 -1.9680149555206299 -2.596177101135254 -7 132
47.0 -1.9245474338531494 -2.596177101135254 -8 132
47.0 -1.8810944557189941 -2.596177101135254 -9 132
47.0 -1.8376567363739014 -2.596177101135254 -10 132
47.0 -1.794236183166504 -2.596177101135254 -11 132
47.0 -1.7508337497711182 -2.596177101135254 -12 132
47.0 -1.7074509859085083 -2.596177101135254 -13 132
47.0 -1.6640894412994385 -2.596177101135254 -14 132
47.0 -1.620750904083252 -2.596177101135254 -15 132
47.0 -1.5774370431900024 -2.596177101135254 -16 132
47.0 -1.5341495275497437 -2.596177101135254 -17 132
47.0 -1.490890622138977 -2.596177101135254 -18 132
47.0 -1.447662115097046 -2.596177101135254 -19 132
47.0 -1.4153404235839844 -2.596177101135254 -20 132
47.0 -2.2290663719177246 -2.552543878555298 -1 131
47.0 -2.185532808303833 -2.552543878555298 -2 131
47.0 -2.1420083045959473 -2.552543878555298 -3 131
47.0 -2.0984933376312256 -2.552543878555298 -4 131
47.0 -2.0549888610839844 -2.552543878555298 -5 131
47.0 -2.01149582862854 -2.552543878555298 -6 131
47.0 -1.9680148363113403 -2.552543878555298 -7 131
47.0 -1.9245473146438599 -2.552543878555298 -8 131
47.0 -1.8810943365097046 -2.552543878555298 -9 131
47.0 -1.837656855583191 -2.552543878555298 -10 131
47.0 -1.794236183166504 -2.552543878555298 -11 131
47.0 -1.7508336305618286 -2.552543878555298 -12 131
47.0 -1.7074511051177979 -2.552543878555298 -13 131
47.0 -1.6640894412994385 -2.552543878555298 -14 131
47.0 -1.620750904083252 -2.552543878555298 -15 131
47.0 -1.5774370431900024 -2.552543878555298 -16 131
47.0 -1.5341495275497437 -2.552543878555298 -17 131
47.0 -1.4908905029296875 -2.552543878555298 -18 131
47.0 -1.447662115097046 -2.552543878555298 -19 131
47.0 -1.4153404235839844 -2.552543878555298 -20 131
47.0 -2.2290663719177246 -2.508910655975342 -1 130
47.0 -2.185532808303833 -2.508910655975342 -2 130
47.0 -2.1420083045959473 -2.508910655975342 -3 130
47.0 -2.0984933376312256 -2.508910655975342 -4 130
47.0 -2.0549888610839844 -2.508910655975342 -5 130
47.0 -2.01149582862854 -2.508910655975342 -6 130
47.0 -1.9680149555206299 -2.508910655975342 -7 130
47.0 -1.9245473146438599 -2.508910655975342 -8 130
47.0 -1.8810943365097046 -2.508910655975342 -9 130
47.0 -1.8376567363739014 -2.508910655975342 -10 130
47.0 -1.7942360639572144 -2.508910655975342 -11 130
47.0 -1.7508337497711182 -2.508910655975342 -12 130
47.0 -1.7074508666992188 -2.508910655975342 -13 130
47.0 -1.6640894412994385 -2.508910655975342 -14 130
47.0 -1.620750904083252 -2.508910655975342 -15 130
47.0 -1.5774370431900024 -2.508910655975342 -16 130
47.0 -1.5341495275497437 -2.508910655975342 -17 130
47.0 -1.4908905029296875 -2.508910655975342 -18 130
47.0 -1.447662115097046 -2.508910655975342 -19 130
47.0 -1.415340542793274 -2.508910655975342 -20 130
47.0 -2.2290661334991455 -2.4652774333953857 -1 129
47.0 -2.185532808303833 -2.4652774333953857 -2 129
47.0 -2.1420083045959473 -2.4652774333953857 -3 129
47.0 -2.0984933376312256 -2.4652774333953857 -4 129
47.0 -2.0549888610839844 -2.4652774333953857 -5 129
47.0 -2.01149582862854 -2.4652774333953857 -6 129
47.0 -1.9680148363113403 -2.4652774333953857 -7 129
47.0 -1.9245473146438599 -2.4652774333953857 -8 129
47.0 -1.8810944557189941 -2.4652774333953857 -9 129
47.0 -1.8376567363739014 -2.4652774333953857 -10 129
47.0 -1.7942360639572144 -2.4652774333953857 -11 129
47.0 -1.7508337497711182 -2.4652774333953857 -12 129
47.0 -1.7074508666992188 -2.4652774333953857 -13 129
47.0 -1.6640894412994385 -2.4652774333953857 -14 129
47.0 -1.620750904083252 -2.4652774333953857 -15 129
47.0 -1.577436923980713 -2.4652774333953857 -16 129
47.0 -1.5341495275497437 -2.4652774333953857 -17 129
47.0 -1.4908905029296875 -2.4652774333953857 -18 129
47.0 -1.4476619958877563 -2.4652774333953857 -19 129
47.0 -1.4153404235839844 -2.4652774333953857 -20 129
47.0 -2.2290663719177246 -2.4216442108154297 -1 128
47.0 -2.185532808303833 -2.4216442108154297 -2 128
47.0 -2.1420083045959473 -2.4216442108154297 -3 128
47.0 -2.0984933376312256 -2.4216442108154297 -4 128
47.0 -2.0549888610839844 -2.4216442108154297 -5 128
47.0 -2.01149582862854 -2.4216442108154297 -6 128
47.0 -1.9680149555206299 -2.4216442108154297 -7 128
47.0 -1.9245473146438599 -2.4216442108154297 -8 128
47.0 -1.8810943365097046 -2.4216442108154297 -9 128
47.0 -1.837656855583191 -2.4216442108154297 -10 128
47.0 -1.7942360639572144 -2.4216442108154297 -11 128
47.0 -1.7508337497711182 -2.4216442108154297 -12 128
47.0 -1.7074509859085083 -2.4216442108154297 -13 128
47.0 -1.6640894412994385 -2.4216442108154297 -14 128
47.0 -1.620750904083252 -2.4216442108154297 -15 128
47.0 -1.5774370431900024 -2.4216442108154297 -16 128
47.0 -1.5341495275497437 -2.4216442108154297 -17 128
47.0 -1.490890622138977 -2.4216442108154297 -18 128
47.0 -1.4476622343063354 -2.4216442108154297 -19 128
47.0 -1.415340542793274 -2.4216442108154297 -20 128
47.0 -2.2290663719177246 -2.3780109882354736 -1 127
47.0 -2.185532808303833 -2.3780109882354736 -2 127
47.0 -2.1420083045959473 -2.3780109882354736 -3 127
47.0 -2.0984933376312256 -2.3780109882354736 -4 127
47.0 -2.0549888610839844 -2.3780109882354736 -5 127
47.0 -2.01149582862854 -2.3780109882354736 -6 127
47.0 -1.9680148363113403 -2.3780109882354736 -7 127
47.0 -1.9245474338531494 -2.3780109882354736 -8 127
47.0 -1.8810943365097046 -2.3780109882354736 -9 127
47.0 -1.8376567363739014 -2.3780109882354736 -10 127
47.0 -1.794236183166504 -2.3780109882354736 -11 127
47.0 -1.7508337497711182 -2.3780109882354736 -12 127
47.0 -1.7074509859085083 -2.3780109882354736 -13 127
47.0 -1.6640894412994385 -2.3780109882354736 -14 127
47.0 -1.620750904083252 -2.3780109882354736 -15 127
47.0 -1.577436923980713 -2.3780109882354736 -16 127
47.0 -1.5341495275497437 -2.3780109882354736 -17 127
47.0 -1.4908905029296875 -2.3780109882354736 -18 127
47.0 -1.4476622343063354 -2.3780109882354736 -19 127
47.0 -1.4153404235839844 -2.3780109882354736 -20 127
47.0 -2.2290663719177246 -2.3343777656555176 -1 126
47.0 -2.185532808303833 -2.3343777656555176 -2 126
47.0 -2.1420083045959473 -2.3343777656555176 -3 126
47.0 -2.0984933376312256 -2.3343777656555176 -4 126
47.0 -2.0549888610839844 -2.3343777656555176 -5 126
47.0 -2.01149582862854 -2.3343777656555176 -6 126
47.0 -1.9680148363113403 -2.3343777656555176 -7 126
47.0 -1.9245474338531494 -2.3343777656555176 -8 126
47.0 -1.8810943365097046 -2.3343777656555176 -9 126
47.0 -1.837656855583191 -2.3343777656555176 -10 126
47.0 -1.7942360639572144 -2.3343777656555176 -11 126
47.0 -1.7508337497711182 -2.3343777656555176 -12 126
47.0 -1.7074509859085083 -2.3343777656555176 -13 126
47.0 -1.6640894412994385 -2.3343777656555176 -14 126
47.0 -1.620750904083252 -2.3343777656555176 -15 126
47.0 -1.5774370431900024 -2.3343777656555176 -16 126
47.0 -1.5341495275497437 -2.3343777656555176 -17 126
47.0 -1.4908905029296875 -2.3343777656555176 -18 126
47.0 -1.447662115097046 -2.3343777656555176 -19 126
47.0 -1.415340542793274 -2.3343777656555176 -20 126
47.0 -2.2290663719177246 -2.2907445430755615 -1 125
47.0 -2.185532808303833 -2.2907445430755615 -2 125
47.0 -2.1420083045959473 -2.2907445430755615 -3 125
47.0 -2.0984933376312256 -2.2907445430755615 -4 125
47.0 -2.0549888610839844 -2.2907445430755615 -5 125
47.0 -2.01149582862854 -2.2907445430755615 -6 125
47.0 -1.9680148363113403 -2.2907445430755615 -7 125
47.0 -1.9245474338531494 -2.2907445430755615 -8 125
47.0 -1.8810943365097046 -2.2907445430755615 -9 125
47.0 -1.8376567363739014 -2.2907445430755615 -10 125
47.0 -1.794236183166504 -2.2907445430755615 -11 125
47.0 -1.7074508666992188 -2.2907445430755615 -13 125
47.0 -1.6640894412994385 -2.2907445430755615 -14 125
47.0 -1.620750904083252 -2.2907445430755615 -15 125
47.0 -1.577436923980713 -2.2907445430755615 -16 125
47.0 -1.5341495275497437 -2.2907445430755615 -17 125
47.0 -1.4908905029296875 -2.2907445430755615 -18 125
47.0 -1.447662115097046 -2.2907445430755615 -19 125
47.0 -1.4153404235839844 -2.2907445430755615 -20 125
47.0 -1.7508337497711182 -2.2907443046569824 -12 125
47.0 -2.2290663719177246 -2.2471113204956055 -1 124
47.0 -2.185532808303833 -2.2471113204956055 -2 124
47.0 -2.1420083045959473 -2.2471113204956055 -3 124
47.0 -2.0984933376312256 -2.2471113204956055 -4 124
47.0 -2.0549888610839844 -2.2471113204956055 -5 124
47.0 -2.01149582862854 -2.2471113204956055 -6 124
47.0 -1.9680149555206299 -2.2471113204956055 -7 124
47.0 -1.9245474338531494 -2.2471113204956055 -8 124
47.0 -1.8810943365097046 -2.2471113204956055 -9 124
47.0 -1.837656855583191 -2.2471113204956055 -10 124
47.0 -1.794236183166504 -2.2471113204956055 -11 124
47.0 -1.7508337497711182 -2.2471113204956055 -12 124
47.0 -1.7074508666992188 -2.2471113204956055 -13 124
47.0 -1.6640894412994385 -2.2471113204956055 -14 124
47.0 -1.620750904083252 -2.2471113204956055 -15 124
47.0 -1.577436923980713 -2.2471113204956055 -16 124
47.0 -1.5341495275497437 -2.2471113204956055 -17 124
47.0 -1.4908905029296875 -2.2471113204956055 -18 124
47.0 -1.447662115097046 -2.2471113204956055 -19 124
47.0 -1.4153404235839844 -2.2471113204956055 -20 124
47.0 -2.2290661334991455 -2.2034780979156494 -1 123
47.0 -2.185532808303833 -2.2034780979156494 -2 123
47.0 -2.1420083045959473 -2.2034780979156494 -3 123
47.0 -2.0984933376312256 -2.2034780979156494 -4 123
47.0 -2.0549888610839844 -2.2034780979156494 -5 123
47.0 -2.01149582862854 -2.2034780979156494 -6 123
47.0 -1.9680148363113403 -2.2034780979156494 -7 123
47.0 -1.9245474338531494 -2.2034780979156494 -8 123
47.0 -1.8810943365097046 -2.2034780979156494 -9 123
47.0 -1.837656855583191 -2.2034780979156494 -10 123
47.0 -1.794236183166504 -2.2034780979156494 -11 123
47.0 -1.7508337497711182 -2.2034780979156494 -12 123
47.0 -1.7074508666992188 -2.2034780979156494 -13 123
47.0 -1.6640894412994385 -2.2034780979156494 -14 123
47.0 -1.620750904083252 -2.2034780979156494 -15 123
47.0 -1.5774370431900024 -2.2034780979156494 -16 123
47.0 -1.5341495275497437 -2.2034780979156494 -17 123
47.0 -1.447662115097046 -2.2034780979156494 -19 123
47.0 -1.4908905029296875 -2.2034778594970703 -18 123
47.0 -1.4153404235839844 -2.2034778594970703 -20 123
47.0 -2.2290661334991455 -2.1598448753356934 -1 122
47.0 -2.185532808303833 -2.1598448753356934 -2 122
47.0 -2.1420083045959473 -2.1598448753356934 -3 122
47.0 -2.0984933376312256 -2.1598448753356934 -4 122
47.0 -2.0549888610839844 -2.1598448753356934 -5 122
47.0 -2.01149582862854 -2.1598448753356934 -6 122
47.0 -1.9680148363113403 -2.1598448753356934 -7 122
47.0 -1.9245474338531494 -2.1598448753356934 -8 122
47.0 -1.8810943365097046 -2.1598448753356934 -9 122
47.0 -1.8376569747924805 -2.1598448753356934 -10 122
47.0 -1.794236183166504 -2.1598448753356934 -11 122
47.0 -1.7508337497711182 -2.1598448753356934 -12 122
47.0 -1.7074509859085083 -2.1598448753356934 -13 122
47.0 -1.6640894412994385 -2.1598448753356934 -14 122
47.0 -1.620750904083252 -2.1598448753356934 -15 122
47.0 -1.5774370431900024 -2.1598448753356934 -16 122
47.0 -1.5341495275497437 -2.1598448753356934 -17 122
47.0 -1.490890622138977 -2.1598448753356934 -18 122
47.0 -1.447662115097046 -2.1598448753356934 -19 122
47.0 -1.4153404235839844 -2.1598448753356934 -20 122
47.0 -2.2290661334991455 -2.116211414337158 -1 121
47.0 -2.185532808303833 -2.116211414337158 -2 121
47.0 -2.1420083045959473 -2.116211414337158 -3 121
47.0 -2.0984933376312256 -2.116211414337158 -4 121
47.0 -2.0549888610839844 -2.116211414337158 -5 121
47.0 -2.01149582862854 -2.116211414337158 -6 121
47.0 -1.9680148363113403 -2.116211414337158 -7 121
47.0 -1.9245474338531494 -2.116211414337158 -8 121
47.0 -1.881094217300415 -2.116211414337158 -9 121
47.0 -1.837656855583191 -2.116211414337158 -10 121
47.0 -1.794236183166504 -2.116211414337158 -11 121
47.0 -1.7508337497711182 -2.116211414337158 -12 121
47.0 -1.7074508666992188 -2.116211414337158 -13 121
47.0 -1.6640894412994385 -2.116211414337158 -14 121
47.0 -1.620750904083252 -2.116211414337158 -15 121
47.0 -1.577436923980713 -2.116211414337158 -16 121
47.0 -1.5341495275497437 -2.116211414337158 -17 121
47.0 -1.4908905029296875 -2.116211414337158 -18 121
47.0 -1.447662115097046 -2.116211414337158 -19 121
47.0 -1.4153404235839844 -2.116211414337158 -20 121
47.0 -2.2290663719177246 -2.0725784301757812 -1 120
47.0 -2.185532808303833 -2.0725784301757812 -2 120
47.0 -2.1420083045959473 -2.0725784301757812 -3 120
47.0 -2.0984933376312256 -2.0725784301757812 -4 120
47.0 -2.0549888610839844 -2.0725784301757812 -5 120
47.0 -2.01149582862854 -2.0725784301757812 -6 120
47.0 -1.9680149555206299 -2.0725784301757812 -7 120
47.0 -1.9245473146438599 -2.0725784301757812 -8 120
47.0 -1.8810943365097046 -2.0725784301757812 -9 120
47.0 -1.837656855583191 -2.0725784301757812 -10 120
47.0 -1.794236183166504 -2.0725784301757812 -11 120
47.0 -1.7508337497711182 -2.0725784301757812 -12 120
47.0 -1.7074508666992188 -2.0725784301757812 -13 120
47.0 -1.6640894412994385 -2.0725784301757812 -14 120
47.0 -1.5774370431900024 -2.0725784301757812 -16 120
47.0 -1.5341495275497437 -2.0725784301757812 -17 120
47.0 -1.490890622138977 -2.0725784301757812 -18 120
47.0 -1.447662115097046 -2.0725784301757812 -19 120
47.0 -1.415340542793274 -2.0725784301757812 -20 120
47.0 -1.620750904083252 -2.072578191757202 -15 120
47.0 -2.2290663719177246 -2.028944969177246 -1 119
47.0 -2.185532808303833 -2.028944969177246 -2 119
47.0 -2.1420083045959473 -2.028944969177246 -3 119
47.0 -2.0984933376312256 -2.028944969177246 -4 119
47.0 -2.0549888610839844 -2.028944969177246 -5 119
47.0 -2.01149582862854 -2.028944969177246 -6 119
47.0 -1.9680148363113403 -2.028944969177246 -7 119
47.0 -1.9245473146438599 -2.028944969177246 -8 119
47.0 -1.8810943365097046 -2.028944969177246 -9 119
47.0 -1.8376567363739014 -2.028944969177246 -10 119
47.0 -1.7942360639572144 -2.028944969177246 -11 119
47.0 -1.7508337497711182 -2.028944969177246 -12 119
47.0 -1.7074509859085083 -2.028944969177246 -13 119
47.0 -1.6640894412994385 -2.028944969177246 -14 119
47.0 -1.620750904083252 -2.028944969177246 -15 119
47.0 -1.577436923980713 -2.028944969177246 -16 119
47.0 -1.5341495275497437 -2.028944969177246 -17 119
47.0 -1.4908905029296875 -2.028944969177246 -18 119
47.0 -1.447662115097046 -2.028944969177246 -19 119
47.0 -1.4153404235839844 -2.028944969177246 -20 119
47.0 -2.185532808303833 -1.9853118658065796 -2 118
47.0 -2.1420083045959473 -1.9853118658065796 -3 118
47.0 -2.0984933376312256 -1.9853118658065796 -4 118
47.0 -2.0549888610839844 -1.9853118658065796 -5 118
47.0 -2.01149582862854 -1.9853118658065796 -6 118
47.0 -1.9680149555206299 -1.9853118658065796 -7 118
47.0 -1.9245474338531494 -1.9853118658065796 -8 118
47.0 -1.8810943365097046 -1.9853118658065796 -9 118
47.0 -1.837656855583191 -1.9853118658065796 -10 118
47.0 -1.794236183166504 -1.9853118658065796 -11 118
47.0 -1.7508337497711182 -1.9853118658065796 -12 118
47.0 -1.7074508666992188 -1.9853118658065796 -13 118
47.0 -1.6640894412994385 -1.9853118658065796 -14 118
47.0 -1.620750904083252 -1.9853118658065796 -15 118
47.0 -1.577436923980713 -1.9853118658065796 -16 118
47.0 -1.5341495275497437 -1.9853118658065796 -17 118
47.0 -1.490890622138977 -1.9853118658065796 -18 118
47.0 -1.447662115097046 -1.9853118658065796 -19 118
47.0 -1.415340542793274 -1.9853118658065796 -20 118
47.0 -2.2290661334991455 -1.98531174659729 -1 118
47.0 -2.2290661334991455 -1.9416786432266235 -1 117
47.0 -2.185532808303833 -1.9416786432266235 -2 117
47.0 -2.1420083045959473 -1.9416786432266235 -3 117
47.0 -2.0984933376312256 -1.9416786432266235 -4 117
47.0 -2.0549888610839844 -1.9416786432266235 -5 117
47.0 -2.01149582862854 -1.9416786432266235 -6 117
47.0 -1.9680148363113403 -1.9416786432266235 -7 117
47.0 -1.924547553062439 -1.9416786432266235 -8 117
